REQUEST ID,,SITE LOCATION,STORET STATION,LATITUDE,,LONGITUDE,FIELD ID,DATE SAMPLED,DATE RECEIVED,,DATE ANALYZED,GROUP ID,ANALYSIS,,COMPONENT,,,STORET PARAMETER,RESULT,REMARK,MDL,PQL,UNITS,TEST COMMENTS,MATRIX,TEMPERATURE,SPECIFIC CONDUCTANCE,SALINITY,PH,DISSOLVED O2,SAMPLE DEPTH,BATCH ID,SAMPLE ID,PRESERVATION,REFERENCE METHOD
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.6,14-Oct-2019 22:15,16-Oct-2019 10:05,,16-Oct-2019 13:50,CHEMISTRY,W-NO2-F,,Nitrite-N,,,00613,0.002,U,0.0020,0.0050,mg N/L,,W-BRACKISH,26.31 C,33398.9 umhos/cm,,7.07 ,4.66 mg/L,1.0 m,P372841,2128394,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.6,14-Oct-2019 22:15,16-Oct-2019 10:05,,16-Oct-2019 13:50,CHEMISTRY,W-NO3-F,,Nitrate-N,,,00620,0.004,U,0.004,0.010,mg N/L,,W-BRACKISH,26.31 C,33398.9 umhos/cm,,7.07 ,4.66 mg/L,1.0 m,P373491,2128394,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.6,14-Oct-2019 22:15,16-Oct-2019 10:05,,17-Oct-2019 14:30,BIOLOGY,FCOLI-MF,,Fecal Coliforms-Membrane Filter,,,31616,38,BQ,2,2,cfu/100 mL,Laboratory duplicate result is 28 B.  Precision data for this duplicate is unavailable due to the colony count falling outside of method acceptable range.,W-BRACKISH,26.31 C,33398.9 umhos/cm,,7.07 ,4.66 mg/L,1.0 m,P373375,2128341,ICE,SM 9222 D
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.6,14-Oct-2019 22:15,16-Oct-2019 10:05,,18-Oct-2019 15:45,CHEMISTRY,W-TSS,,TSS,,,00530,21,,3.0,10,mg/L,,W-BRACKISH,26.31 C,33398.9 umhos/cm,,7.07 ,4.66 mg/L,1.0 m,P373260,2128384,ICE,SM 2540 D-97
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.6,14-Oct-2019 22:15,16-Oct-2019 10:05,,22-Oct-2019 12:03,CHEMISTRY,W-DOC,,Organic Carbon,,,00681,9.4,,1.0,2.0,mg C/L,,W-BRACKISH,26.31 C,33398.9 umhos/cm,,7.07 ,4.66 mg/L,1.0 m,P372970,2128389,FILTER-H2SO4-ICE,SM 5310 B-00
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.6,14-Oct-2019 22:15,16-Oct-2019 10:05,,22-Oct-2019 12:36,CHEMISTRY,W-NH3-F,,Ammonia-N,,,00608,0.008,,0.0020,0.0050,mg N/L,,W-BRACKISH,26.31 C,33398.9 umhos/cm,,7.07 ,4.66 mg/L,1.0 m,P372983,2128389,FILTER-H2SO4-ICE,EPA 350.1 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.6,14-Oct-2019 22:15,16-Oct-2019 10:05,,22-Oct-2019 14:00,CHEMISTRY,W-S-A-TP,,Total-P,,,00665,0.049,,0.0040,0.010,mg P/L,,W-BRACKISH,26.31 C,33398.9 umhos/cm,,7.07 ,4.66 mg/L,1.0 m,P372745,2128399,ICE And H2SO4,EPA 365.1 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.6,14-Oct-2019 22:15,16-Oct-2019 10:05,,22-Oct-2019 14:38,CHEMISTRY,W-NO2NO3-F,,NO2NO3-N,,,00631,0.005,I,0.0040,0.010,mg N/L,,W-BRACKISH,26.31 C,33398.9 umhos/cm,,7.07 ,4.66 mg/L,1.0 m,P372920,2128389,FILTER-H2SO4-ICE,EPA 353.2 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.6,14-Oct-2019 22:15,16-Oct-2019 10:05,,23-Oct-2019 14:50,CHEMISTRY,W-TKN,,Kjeldahl Nitrogen,,,00625,0.61,,0.16,0.40,mg N/L,,W-BRACKISH,26.31 C,33398.9 umhos/cm,,7.07 ,4.66 mg/L,1.0 m,P372928,2128399,ICE And H2SO4,EPA 351.2 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.6,14-Oct-2019 22:15,16-Oct-2019 10:05,,24-Oct-2019 09:21,BIOLOGY,CHLSUITE-W,,"Chlorophyll-a, Corrected",,,32211,5.5,,1.4,4.1,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,26.31 C,33398.9 umhos/cm,,7.07 ,4.66 mg/L,1.0 m,P373192,2128323,ICE,SM 10200 H (mod.)
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.6,14-Oct-2019 22:15,16-Oct-2019 10:05,,24-Oct-2019 09:21,BIOLOGY,CHLSUITE-W,,"Chlorophyll-a, Uncorrected",,,32210,6.8,,1.0,3.0,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,26.31 C,33398.9 umhos/cm,,7.07 ,4.66 mg/L,1.0 m,P373192,2128323,ICE,SM 10200 H (mod.)
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.6,14-Oct-2019 22:15,16-Oct-2019 10:05,,24-Oct-2019 09:21,BIOLOGY,CHLSUITE-W,,Phaeophytin-a,,,32218,1.8,I,1.5,4.5,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,26.31 C,33398.9 umhos/cm,,7.07 ,4.66 mg/L,1.0 m,P373192,2128323,ICE,SM 10200 H (mod.)
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,15-Oct-2019 00:45,16-Oct-2019 10:05,,16-Oct-2019 12:44,CHEMISTRY,W-PO4-F,,O-Phosphate-P,,,00671,0.013,,0.0040,0.010,mg P/L,,W-BRACKISH,26.68 C,41924.6 umhos/cm,,7.31 ,4.96 mg/L,1.0 m,P372622,2128449,FILTER-ICE,EPA 365.1 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,15-Oct-2019 00:45,16-Oct-2019 10:05,,16-Oct-2019 13:52,CHEMISTRY,W-NO2-F,,Nitrite-N,,,00613,0.002,U,0.0020,0.0050,mg N/L,,W-BRACKISH,26.68 C,41924.6 umhos/cm,,7.31 ,4.96 mg/L,1.0 m,P372841,2128449,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,15-Oct-2019 00:45,16-Oct-2019 10:05,,16-Oct-2019 13:52,CHEMISTRY,W-NO3-F,,Nitrate-N,,,00620,0.004,U,0.004,0.010,mg N/L,,W-BRACKISH,26.68 C,41924.6 umhos/cm,,7.31 ,4.96 mg/L,1.0 m,P373491,2128449,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,15-Oct-2019 00:45,16-Oct-2019 10:05,,16-Oct-2019 16:27,CHEMISTRY,TURBIDITY,,Turbidity,,,00076,10,A,0.10,0.13,NTU,,W-BRACKISH,26.68 C,41924.6 umhos/cm,,7.31 ,4.96 mg/L,1.0 m,P372601,2128439,ICE,EPA 180.1 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,15-Oct-2019 00:45,16-Oct-2019 10:05,,17-Oct-2019 14:30,BIOLOGY,FCOLI-MF,,Fecal Coliforms-Membrane Filter,,,31616,13,BQ,2,2,cfu/100 mL,Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range.,W-BRACKISH,26.68 C,41924.6 umhos/cm,,7.31 ,4.96 mg/L,1.0 m,P373375,2128430,ICE,SM 9222 D
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,15-Oct-2019 00:45,16-Oct-2019 10:05,,18-Oct-2019 15:45,CHEMISTRY,W-TSS,,TSS,,,00530,24,,3.0,10,mg/L,,W-BRACKISH,26.68 C,41924.6 umhos/cm,,7.31 ,4.96 mg/L,1.0 m,P373260,2128439,ICE,SM 2540 D-97
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,15-Oct-2019 00:45,16-Oct-2019 10:05,,22-Oct-2019 12:15,CHEMISTRY,W-DOC,,Organic Carbon,,,00681,7.0,,1.0,2.0,mg C/L,,W-BRACKISH,26.68 C,41924.6 umhos/cm,,7.31 ,4.96 mg/L,1.0 m,P372970,2128444,FILTER-H2SO4-ICE,SM 5310 B-00
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,15-Oct-2019 00:45,16-Oct-2019 10:05,,22-Oct-2019 12:38,CHEMISTRY,W-NH3-F,,Ammonia-N,,,00608,0.008,,0.0020,0.0050,mg N/L,,W-BRACKISH,26.68 C,41924.6 umhos/cm,,7.31 ,4.96 mg/L,1.0 m,P372983,2128444,FILTER-H2SO4-ICE,EPA 350.1 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,15-Oct-2019 00:45,16-Oct-2019 10:05,,22-Oct-2019 14:01,CHEMISTRY,W-S-A-TP,,Total-P,,,00665,0.060,,0.0040,0.010,mg P/L,,W-BRACKISH,26.68 C,41924.6 umhos/cm,,7.31 ,4.96 mg/L,1.0 m,P372745,2128454,ICE And H2SO4,EPA 365.1 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,15-Oct-2019 00:45,16-Oct-2019 10:05,,22-Oct-2019 14:39,CHEMISTRY,W-NO2NO3-F,,NO2NO3-N,,,00631,0.004,U,0.0040,0.010,mg N/L,,W-BRACKISH,26.68 C,41924.6 umhos/cm,,7.31 ,4.96 mg/L,1.0 m,P372920,2128444,FILTER-H2SO4-ICE,EPA 353.2 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,15-Oct-2019 00:45,16-Oct-2019 10:05,,23-Oct-2019 14:51,CHEMISTRY,W-TKN,,Kjeldahl Nitrogen,,,00625,0.60,,0.16,0.40,mg N/L,,W-BRACKISH,26.68 C,41924.6 umhos/cm,,7.31 ,4.96 mg/L,1.0 m,P372928,2128454,ICE And H2SO4,EPA 351.2 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,15-Oct-2019 00:45,16-Oct-2019 10:05,,24-Oct-2019 09:21,BIOLOGY,CHLSUITE-W,,"Chlorophyll-a, Corrected",,,32211,4.7,I,1.6,5.0,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,26.68 C,41924.6 umhos/cm,,7.31 ,4.96 mg/L,1.0 m,P373192,2128425,ICE,SM 10200 H (mod.)
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,15-Oct-2019 00:45,16-Oct-2019 10:05,,24-Oct-2019 09:21,BIOLOGY,CHLSUITE-W,,"Chlorophyll-a, Uncorrected",,,32210,6.3,,1.2,3.6,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,26.68 C,41924.6 umhos/cm,,7.31 ,4.96 mg/L,1.0 m,P373192,2128425,ICE,SM 10200 H (mod.)
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,15-Oct-2019 00:45,16-Oct-2019 10:05,,24-Oct-2019 09:21,BIOLOGY,CHLSUITE-W,,Phaeophytin-a,,,32218,2.4,I,1.8,5.4,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,26.68 C,41924.6 umhos/cm,,7.31 ,4.96 mg/L,1.0 m,P373192,2128425,ICE,SM 10200 H (mod.)
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,15-Oct-2019 03:15,16-Oct-2019 10:05,,16-Oct-2019 12:45,CHEMISTRY,W-PO4-F,,O-Phosphate-P,,,00671,0.014,,0.0040,0.010,mg P/L,,W-BRACKISH,26.28 C,38355.8 umhos/cm,,7.15 ,4.41 mg/L,1.0 m,P372622,2128450,FILTER-ICE,EPA 365.1 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,15-Oct-2019 03:15,16-Oct-2019 10:05,,16-Oct-2019 13:54,CHEMISTRY,W-NO2-F,,Nitrite-N,,,00613,0.002,U,0.0020,0.0050,mg N/L,,W-BRACKISH,26.28 C,38355.8 umhos/cm,,7.15 ,4.41 mg/L,1.0 m,P372841,2128450,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,15-Oct-2019 03:15,16-Oct-2019 10:05,,16-Oct-2019 13:54,CHEMISTRY,W-NO3-F,,Nitrate-N,,,00620,0.004,U,0.004,0.010,mg N/L,,W-BRACKISH,26.28 C,38355.8 umhos/cm,,7.15 ,4.41 mg/L,1.0 m,P373491,2128450,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,15-Oct-2019 03:15,16-Oct-2019 10:05,,16-Oct-2019 16:27,CHEMISTRY,TURBIDITY,,Turbidity,,,00076,7.0,,0.10,0.13,NTU,,W-BRACKISH,26.28 C,38355.8 umhos/cm,,7.15 ,4.41 mg/L,1.0 m,P372601,2128440,ICE,EPA 180.1 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,15-Oct-2019 03:15,16-Oct-2019 10:05,,17-Oct-2019 14:30,BIOLOGY,FCOLI-MF,,Fecal Coliforms-Membrane Filter,,,31616,10,BQ,2,2,cfu/100 mL,Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range.,W-BRACKISH,26.28 C,38355.8 umhos/cm,,7.15 ,4.41 mg/L,1.0 m,P373375,2128431,ICE,SM 9222 D
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,15-Oct-2019 03:15,16-Oct-2019 10:05,,18-Oct-2019 15:45,CHEMISTRY,W-TSS,,TSS,,,00530,14,,3.0,10,mg/L,,W-BRACKISH,26.28 C,38355.8 umhos/cm,,7.15 ,4.41 mg/L,1.0 m,P373260,2128440,ICE,SM 2540 D-97
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,15-Oct-2019 03:15,16-Oct-2019 10:05,,22-Oct-2019 12:28,CHEMISTRY,W-DOC,,Organic Carbon,,,00681,8.4,,1.0,2.0,mg C/L,,W-BRACKISH,26.28 C,38355.8 umhos/cm,,7.15 ,4.41 mg/L,1.0 m,P372970,2128445,FILTER-H2SO4-ICE,SM 5310 B-00
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,15-Oct-2019 03:15,16-Oct-2019 10:05,,22-Oct-2019 12:39,CHEMISTRY,W-NH3-F,,Ammonia-N,,,00608,0.014,,0.0020,0.0050,mg N/L,,W-BRACKISH,26.28 C,38355.8 umhos/cm,,7.15 ,4.41 mg/L,1.0 m,P372983,2128445,FILTER-H2SO4-ICE,EPA 350.1 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,15-Oct-2019 03:15,16-Oct-2019 10:05,,22-Oct-2019 14:02,CHEMISTRY,W-S-A-TP,,Total-P,,,00665,0.047,,0.0040,0.010,mg P/L,,W-BRACKISH,26.28 C,38355.8 umhos/cm,,7.15 ,4.41 mg/L,1.0 m,P372745,2128455,ICE And H2SO4,EPA 365.1 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,15-Oct-2019 03:15,16-Oct-2019 10:05,,22-Oct-2019 14:41,CHEMISTRY,W-NO2NO3-F,,NO2NO3-N,,,00631,0.004,U,0.0040,0.010,mg N/L,,W-BRACKISH,26.28 C,38355.8 umhos/cm,,7.15 ,4.41 mg/L,1.0 m,P372920,2128445,FILTER-H2SO4-ICE,EPA 353.2 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,15-Oct-2019 03:15,16-Oct-2019 10:05,,23-Oct-2019 14:53,CHEMISTRY,W-TKN,,Kjeldahl Nitrogen,,,00625,0.57,,0.16,0.40,mg N/L,,W-BRACKISH,26.28 C,38355.8 umhos/cm,,7.15 ,4.41 mg/L,1.0 m,P372928,2128455,ICE And H2SO4,EPA 351.2 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,15-Oct-2019 03:15,16-Oct-2019 10:05,,24-Oct-2019 09:21,BIOLOGY,CHLSUITE-W,,"Chlorophyll-a, Corrected",,,32211,4.0,I,1.6,5.0,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,26.28 C,38355.8 umhos/cm,,7.15 ,4.41 mg/L,1.0 m,P373192,2128426,ICE,SM 10200 H (mod.)
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,15-Oct-2019 03:15,16-Oct-2019 10:05,,24-Oct-2019 09:21,BIOLOGY,CHLSUITE-W,,"Chlorophyll-a, Uncorrected",,,32210,5.2,,1.2,3.6,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,26.28 C,38355.8 umhos/cm,,7.15 ,4.41 mg/L,1.0 m,P373192,2128426,ICE,SM 10200 H (mod.)
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,15-Oct-2019 03:15,16-Oct-2019 10:05,,24-Oct-2019 09:21,BIOLOGY,CHLSUITE-W,,Phaeophytin-a,,,32218,1.9,I,1.8,5.4,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,26.28 C,38355.8 umhos/cm,,7.15 ,4.41 mg/L,1.0 m,P373192,2128426,ICE,SM 10200 H (mod.)
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,15-Oct-2019 05:45,16-Oct-2019 10:05,,16-Oct-2019 12:45,CHEMISTRY,W-PO4-F,,O-Phosphate-P,,,00671,0.018,,0.0040,0.010,mg P/L,,W-BRACKISH,25.58 C,28603.6 umhos/cm,,6.97 ,3.89 mg/L,1.0 m,P372622,2128451,FILTER-ICE,EPA 365.1 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,15-Oct-2019 05:45,16-Oct-2019 10:05,,16-Oct-2019 13:55,CHEMISTRY,W-NO2-F,,Nitrite-N,,,00613,0.002,I,0.0020,0.0050,mg N/L,,W-BRACKISH,25.58 C,28603.6 umhos/cm,,6.97 ,3.89 mg/L,1.0 m,P372841,2128451,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,15-Oct-2019 05:45,16-Oct-2019 10:05,,16-Oct-2019 13:55,CHEMISTRY,W-NO3-F,,Nitrate-N,,,00620,0.004,U,0.004,0.010,mg N/L,,W-BRACKISH,25.58 C,28603.6 umhos/cm,,6.97 ,3.89 mg/L,1.0 m,P373491,2128451,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,15-Oct-2019 05:45,16-Oct-2019 10:05,,16-Oct-2019 16:27,CHEMISTRY,TURBIDITY,,Turbidity,,,00076,7.2,,0.10,0.13,NTU,,W-BRACKISH,25.58 C,28603.6 umhos/cm,,6.97 ,3.89 mg/L,1.0 m,P372601,2128441,ICE,EPA 180.1 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,15-Oct-2019 05:45,16-Oct-2019 10:05,,17-Oct-2019 14:30,BIOLOGY,FCOLI-MF,,Fecal Coliforms-Membrane Filter,,,31616,36,BQ,2,2,cfu/100 mL,Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range.,W-BRACKISH,25.58 C,28603.6 umhos/cm,,6.97 ,3.89 mg/L,1.0 m,P373375,2128432,ICE,SM 9222 D
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,15-Oct-2019 05:45,16-Oct-2019 10:05,,18-Oct-2019 15:45,CHEMISTRY,W-TSS,,TSS,,,00530,11,,3.0,10,mg/L,,W-BRACKISH,25.58 C,28603.6 umhos/cm,,6.97 ,3.89 mg/L,1.0 m,P373260,2128441,ICE,SM 2540 D-97
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,15-Oct-2019 05:45,16-Oct-2019 10:05,,22-Oct-2019 12:44,CHEMISTRY,W-DOC,,Organic Carbon,,,00681,11,,1.0,2.0,mg C/L,,W-BRACKISH,25.58 C,28603.6 umhos/cm,,6.97 ,3.89 mg/L,1.0 m,P372970,2128446,FILTER-H2SO4-ICE,SM 5310 B-00
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,15-Oct-2019 05:45,16-Oct-2019 10:05,,22-Oct-2019 12:47,CHEMISTRY,W-NH3-F,,Ammonia-N,,,00608,0.017,,0.0020,0.0050,mg N/L,,W-BRACKISH,25.58 C,28603.6 umhos/cm,,6.97 ,3.89 mg/L,1.0 m,P372983,2128446,FILTER-H2SO4-ICE,EPA 350.1 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,15-Oct-2019 05:45,16-Oct-2019 10:05,,22-Oct-2019 14:03,CHEMISTRY,W-S-A-TP,,Total-P,,,00665,0.046,,0.0040,0.010,mg P/L,,W-BRACKISH,25.58 C,28603.6 umhos/cm,,6.97 ,3.89 mg/L,1.0 m,P372745,2128456,ICE And H2SO4,EPA 365.1 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,15-Oct-2019 05:45,16-Oct-2019 10:05,,22-Oct-2019 14:42,CHEMISTRY,W-NO2NO3-F,,NO2NO3-N,,,00631,0.004,U,0.0040,0.010,mg N/L,,W-BRACKISH,25.58 C,28603.6 umhos/cm,,6.97 ,3.89 mg/L,1.0 m,P372920,2128446,FILTER-H2SO4-ICE,EPA 353.2 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,15-Oct-2019 05:45,16-Oct-2019 10:05,,23-Oct-2019 14:54,CHEMISTRY,W-TKN,,Kjeldahl Nitrogen,,,00625,0.56,,0.16,0.40,mg N/L,,W-BRACKISH,25.58 C,28603.6 umhos/cm,,6.97 ,3.89 mg/L,1.0 m,P372928,2128456,ICE And H2SO4,EPA 351.2 Rev. 2.0
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,15-Oct-2019 05:45,16-Oct-2019 10:05,,24-Oct-2019 09:21,BIOLOGY,CHLSUITE-W,,"Chlorophyll-a, Corrected",,,32211,3.8,I,1.6,5.0,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,25.58 C,28603.6 umhos/cm,,6.97 ,3.89 mg/L,1.0 m,P373192,2128427,ICE,SM 10200 H (mod.)
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,15-Oct-2019 05:45,16-Oct-2019 10:05,,24-Oct-2019 09:21,BIOLOGY,CHLSUITE-W,,"Chlorophyll-a, Uncorrected",,,32210,4.9,,1.2,3.6,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,25.58 C,28603.6 umhos/cm,,6.97 ,3.89 mg/L,1.0 m,P373192,2128427,ICE,SM 10200 H (mod.)
RQ-2019-09-23-02,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,15-Oct-2019 05:45,16-Oct-2019 10:05,,24-Oct-2019 09:21,BIOLOGY,CHLSUITE-W,,Phaeophytin-a,,,32218,1.8,U,1.8,5.4,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,25.58 C,28603.6 umhos/cm,,6.97 ,3.89 mg/L,1.0 m,P373192,2128427,ICE,SM 10200 H (mod.)
RQ-2019-09-23-02,,Pine Island,GTMPINUT,,,,gtmpinut1.1,15-Oct-2019 13:08,16-Oct-2019 10:05,,16-Oct-2019 12:29,CHEMISTRY,W-PO4-F,,O-Phosphate-P,,,00671,0.025,,0.0040,0.010,mg P/L,,W-SURF-SLT,26.4 C,46877 umhos/cm,,7.56 ,4.55 mg/L,3.0 m,P372621,2128360,FILTER-ICE,EPA 365.1 Rev. 2.0
RQ-2019-09-23-02,,Pine Island,GTMPINUT,,,,gtmpinut1.1,15-Oct-2019 13:08,16-Oct-2019 10:05,,16-Oct-2019 14:13,CHEMISTRY,W-NO2-F,,Nitrite-N,,,00613,0.008,,0.0020,0.0050,mg N/L,,W-SURF-SLT,26.4 C,46877 umhos/cm,,7.56 ,4.55 mg/L,3.0 m,P372842,2128360,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-09-23-02,,Pine Island,GTMPINUT,,,,gtmpinut1.1,15-Oct-2019 13:08,16-Oct-2019 10:05,,16-Oct-2019 14:13,CHEMISTRY,W-NO3-F,,Nitrate-N,,,00620,0.006,I,0.004,0.010,mg N/L,,W-SURF-SLT,26.4 C,46877 umhos/cm,,7.56 ,4.55 mg/L,3.0 m,P373491,2128360,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-09-23-02,,Pine Island,GTMPINUT,,,,gtmpinut1.1,15-Oct-2019 13:08,16-Oct-2019 10:05,,16-Oct-2019 16:27,CHEMISTRY,TURBIDITY,,Turbidity,,,00076,6.5,,0.10,0.13,NTU,,W-SURF-SLT,26.4 C,46877 umhos/cm,,7.56 ,4.55 mg/L,3.0 m,P372600,2128344,ICE,EPA 180.1 Rev. 2.0
RQ-2019-09-23-02,,Pine Island,GTMPINUT,,,,gtmpinut1.1,15-Oct-2019 13:08,16-Oct-2019 10:05,,17-Oct-2019 14:30,BIOLOGY,FCOLI-MF,,Fecal Coliforms-Membrane Filter,,,31616,2,UJQ,2.0,2.0,cfu/100 mL,Laboratory duplicate result is 2 UJ.  Precision data for this duplicate is unavailable due to the colony count falling outside of method acceptable range. See Non-Conformance Report #7995.,W-SURF-SLT,26.4 C,46877 umhos/cm,,7.56 ,4.55 mg/L,3.0 m,P373375,2128329,ICE,SM 9222 D
